country,code,dates,rate,Gender,Country Name,Country Code,Date,Rates
,,,,Total,Tajikistan,TJK,2018,
,,,,Total,Turkmenistan,TKM,2018,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,93.9797515869141
,,,,Total,Timor-Leste,TLS,2018,
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,2018,76.0904769897461
,,,,Total,Tonga,TON,2018,
,,,,Total,South Asia (IDA & IBRD),TSA,2018,72.1920623779297
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,66.8165664672852
,,,,Total,Trinidad and Tobago,TTO,2018,
,,,,Total,Tunisia,TUN,2018,79.4751129150391
,,,,Total,Turkiye,TUR,2018,
,,,,Total,Tuvalu,TUV,2018,
,,,,Total,Tanzania,TZA,2018,
,,,,Total,Uganda,UGA,2018,
,,,,Total,Ukraine,UKR,2018,
,,,,Total,Upper middle income,UMC,2018,94.9260177612305
,,,,Total,Uruguay,URY,2018,99.0
,,,,Total,United States,USA,2018,
,,,,Total,Uzbekistan,UZB,2018,100.0
,,,,Total,St. Vincent and the Grenadines,VCT,2018,
,,,,Total,"Venezuela, RB",VEN,2018,
,,,,Total,British Virgin Islands,VGB,2018,
,,,,Total,Virgin Islands (U.S.),VIR,2018,
,,,,Total,Viet Nam,VNM,2018,
,,,,Total,Vanuatu,VUT,2018,
,,,,Total,World,WLD,2018,86.4374771118164
,,,,Total,Samoa,WSM,2018,
,,,,Total,Kosovo,XKX,2018,
,,,,Total,"Yemen, Rep.",YEM,2018,
,,,,Total,South Africa,ZAF,2018,
,,,,Total,Zambia,ZMB,2018,71.1323013305664
,,,,Total,Zimbabwe,ZWE,2018,
,,,,Total,Aruba,ABW,2019,
,,,,Total,Africa Eastern and Southern,AFE,2019,72.6586608886719
,,,,Total,Afghanistan,AFG,2019,
,,,,Total,Africa Western and Central,AFW,2019,59.5536689758301
,,,,Total,Angola,AGO,2019,
,,,,Total,Albania,ALB,2019,
,,,,Total,Andorra,AND,2019,
,,,,Total,Arab World,ARB,2019,74.8075180053711
,,,,Total,United Arab Emirates,ARE,2019,98.0
,,,,Total,Argentina,ARG,2019,
,,,,Total,Armenia,ARM,2019,
,,,,Total,American Samoa,ASM,2019,
,,,,Total,Antigua and Barbuda,ATG,2019,
,,,,Total,Australia,AUS,2019,
,,,,Total,Austria,AUT,2019,
,,,,Total,Azerbaijan,AZE,2019,100.0
,,,,Total,Burundi,BDI,2019,
,,,,Total,Belgium,BEL,2019,
,,,,Total,Benin,BEN,2019,
,,,,Total,Burkina Faso,BFA,2019,30.0
,,,,Total,Bangladesh,BGD,2019,75.0
,,,,Total,Bulgaria,BGR,2019,
,,,,Total,Bahrain,BHR,2019,
,,,,Total,"Bahamas, The",BHS,2019,
,,,,Total,Bosnia and Herzegovina,BIH,2019,
,,,,Total,Belarus,BLR,2019,100.0
,,,,Total,Belize,BLZ,2019,
,,,,Total,Bermuda,BMU,2019,
,,,,Total,Bolivia,BOL,2019,
,,,,Total,Brazil,BRA,2019,
,,,,Total,Barbados,BRB,2019,
,,,,Total,Brunei Darussalam,BRN,2019,
,,,,Total,Bhutan,BTN,2019,
,,,,Total,Botswana,BWA,2019,
,,,,Total,Central African Republic,CAF,2019,42.4427909851074
,,,,Total,Canada,CAN,2019,
,,,,Total,Central Europe and the Baltics,CEB,2019,99.438117980957
,,,,Total,Switzerland,CHE,2019,
,,,,Total,Channel Islands,CHI,2019,
,,,,Total,Chile,CHL,2019,
,,,,Total,China,CHN,2019,
,,,,Total,Cote d'Ivoire,CIV,2019,90.0
,,,,Total,Cameroon,CMR,2019,
,,,,Total,"Congo, Dem. Rep.",COD,2019,
,,,,Total,"Congo, Rep.",COG,2019,
,,,,Total,Colombia,COL,2019,95.0
,,,,Total,Comoros,COM,2019,
,,,,Total,Cabo Verde,CPV,2019,
,,,,Total,Costa Rica,CRI,2019,
,,,,Total,Caribbean small states,CSS,2019,
,,,,Total,Cuba,CUB,2019,97.6549072265625
,,,,Total,Curacao,CUW,2019,
,,,,Total,Cayman Islands,CYM,2019,
,,,,Total,Cyprus,CYP,2019,
,,,,Total,Czechia,CZE,2019,
,,,,Total,Germany,DEU,2019,
,,,,Total,Djibouti,DJI,2019,
,,,,Total,Dominica,DMA,2019,
,,,,Total,Denmark,DNK,2019,
,,,,Total,Dominican Republic,DOM,2019,
,,,,Total,Algeria,DZA,2019,
,,,,Total,East Asia & Pacific (excluding high income),EAP,2019,96.0468826293945
,,,,Total,Early-demographic dividend,EAR,2019,79.5661773681641
,,,,Total,East Asia & Pacific,EAS,2019,95.8068771362305
,,,,Total,Europe & Central Asia (excluding high income),ECA,2019,98.8225708007812
,,,,Total,Europe & Central Asia,ECS,2019,98.5640106201172
,,,,Total,Ecuador,ECU,2019,
,,,,Total,"Egypt, Arab Rep.",EGY,2019,
,,,,Total,Euro area,EMU,2019,
,,,,Total,Eritrea,ERI,2019,
,,,,Total,Spain,ESP,2019,
,,,,Total,Estonia,EST,2019,
,,,,Total,Ethiopia,ETH,2019,
,,,,Total,European Union,EUU,2019,
,,,,Total,Fragile and conflict affected situations,FCS,2019,65.7474212646484
,,,,Total,Finland,FIN,2019,
,,,,Total,Fiji,FJI,2019,
,,,,Total,France,FRA,2019,
,,,,Total,Faroe Islands,FRO,2019,
,,,,Total,"Micronesia, Fed. Sts.",FSM,2019,
,,,,Total,Gabon,GAB,2019,
,,,,Total,United Kingdom,GBR,2019,
,,,,Total,Georgia,GEO,2019,
,,,,Total,Ghana,GHA,2019,
,,,,Total,Gibraltar,GIB,2019,
,,,,Total,Guinea,GIN,2019,
,,,,Total,"Gambia, The",GMB,2019,
,,,,Total,Guinea-Bissau,GNB,2019,54.8823204040527
,,,,Total,Equatorial Guinea,GNQ,2019,
,,,,Total,Greece,GRC,2019,
,,,,Total,Grenada,GRD,2019,
,,,,Total,Greenland,GRL,2019,
,,,,Total,Guatemala,GTM,2019,
,,,,Total,Guam,GUM,2019,
,,,,Total,Guyana,GUY,2019,
,,,,Total,High income,HIC,2019,
,,,,Total,"Hong Kong SAR, China",HKG,2019,
,,,,Total,Honduras,HND,2019,89.0
,,,,Total,Heavily indebted poor countries (HIPC),HPC,2019,64.3510589599609
,,,,Total,Croatia,HRV,2019,
,,,,Total,Haiti,HTI,2019,
,,,,Total,Hungary,HUN,2019,
,,,,Total,IBRD only,IBD,2019,88.9448471069336
,,,,Total,IDA & IBRD total,IBT,2019,84.3611907958984
,,,,Total,IDA total,IDA,2019,68.0025634765625
,,,,Total,IDA blend,IDB,2019,66.3768463134766
,,,,Total,Indonesia,IDN,2019,
,,,,Total,IDA only,IDX,2019,68.7985687255859
,,,,Total,Isle of Man,IMN,2019,
,,,,Total,India,IND,2019,
,,,,Total,Not classified,INX,2019,
,,,,Total,Ireland,IRL,2019,
,,,,Total,"Iran, Islamic Rep.",IRN,2019,
,,,,Total,Iraq,IRQ,2019,
,,,,Total,Iceland,ISL,2019,
,,,,Total,Israel,ISR,2019,
,,,,Total,Italy,ITA,2019,99.0
,,,,Total,Jamaica,JAM,2019,
,,,,Total,Jordan,JOR,2019,
,,,,Total,Japan,JPN,2019,
,,,,Total,Kazakhstan,KAZ,2019,
,,,,Total,Kenya,KEN,2019,
,,,,Total,Kyrgyz Republic,KGZ,2019,99.5999984741211
,,,,Total,Cambodia,KHM,2019,
,,,,Total,Kiribati,KIR,2019,
,,,,Total,St. Kitts and Nevis,KNA,2019,
,,,,Total,"Korea, Rep.",KOR,2019,
,,,,Total,Kuwait,KWT,2019,
,,,,Total,Latin America & Caribbean (excluding high income),LAC,2019,93.9766464233398
,,,,Total,Lao PDR,LAO,2019,
,,,,Total,Lebanon,LBN,2019,
,,,,Total,Liberia,LBR,2019,
,,,,Total,Libya,LBY,2019,
,,,,Total,St. Lucia,LCA,2019,
,,,,Total,Latin America & Caribbean,LCN,2019,94.2556686401367
,,,,Total,Least developed countries: UN classification,LDC,2019,65.9840393066406
,,,,Total,Low income,LIC,2019,61.5284690856934
,,,,Total,Liechtenstein,LIE,2019,
,,,,Total,Sri Lanka,LKA,2019,92.0
,,,,Total,Lower middle income,LMC,2019,75.2455062866211
,,,,Total,Low & middle income,LMY,2019,84.1798934936523
,,,,Total,Lesotho,LSO,2019,
,,,,Total,Late-demographic dividend,LTE,2019,96.3095626831055
,,,,Total,Lithuania,LTU,2019,
,,,,Total,Luxembourg,LUX,2019,
,,,,Total,Latvia,LVA,2019,
,,,,Total,"Macao SAR, China",MAC,2019,
,,,,Total,St. Martin (French part),MAF,2019,
,,,,Total,Morocco,MAR,2019,
,,,,Total,Monaco,MCO,2019,
,,,,Total,Moldova,MDA,2019,
,,,,Total,Madagascar,MDG,2019,
,,,,Total,Maldives,MDV,2019,98.2118606567383
,,,,Total,Middle East & North Africa,MEA,2019,79.5538635253906
,,,,Total,Mexico,MEX,2019,
,,,,Total,Marshall Islands,MHL,2019,
,,,,Total,Middle income,MIC,2019,86.1155776977539
,,,,Total,North Macedonia,MKD,2019,
,,,,Total,Mali,MLI,2019,
,,,,Total,Malta,MLT,2019,
,,,,Total,Myanmar,MMR,2019,89.0
,,,,Total,Middle East & North Africa (excluding high income),MNA,2019,76.7212677001953
,,,,Total,Montenegro,MNE,2019,
,,,,Total,Mongolia,MNG,2019,
,,,,Total,Northern Mariana Islands,MNP,2019,
,,,,Total,Mozambique,MOZ,2019,
,,,,Total,Mauritania,MRT,2019,
,,,,Total,Mauritius,MUS,2019,
,,,,Total,Malawi,MWI,2019,
,,,,Total,Malaysia,MYS,2019,95.0
,,,,Total,North America,NAC,2019,98.7651672363281
,,,,Total,Namibia,NAM,2019,
,,,,Total,New Caledonia,NCL,2019,
,,,,Total,Niger,NER,2019,
,,,,Total,Nigeria,NGA,2019,
,,,,Total,Nicaragua,NIC,2019,
,,,,Total,Netherlands,NLD,2019,
,,,,Total,Norway,NOR,2019,
,,,,Total,Nepal,NPL,2019,68.7125015258789
,,,,Total,Nauru,NRU,2019,
,,,,Total,New Zealand,NZL,2019,
,,,,Total,OECD members,OED,2019,
,,,,Total,Oman,OMN,2019,
,,,,Total,Other small states,OSS,2019,85.540168762207
,,,,Total,Pakistan,PAK,2019,58.0
,,,,Total,Panama,PAN,2019,96.0
,,,,Total,Peru,PER,2019,
,,,,Total,Philippines,PHL,2019,96.0
,,,,Total,Palau,PLW,2019,
,,,,Total,Papua New Guinea,PNG,2019,
,,,,Total,Poland,POL,2019,
,,,,Total,Pre-demographic dividend,PRE,2019,63.9861602783203
,,,,Total,Puerto Rico,PRI,2019,
,,,,Total,"Korea, Dem. People's Rep.",PRK,2019,
,,,,Total,Portugal,PRT,2019,
,,,,Total,Paraguay,PRY,2019,93.0
,,,,Total,West Bank and Gaza,PSE,2019,97.0
,,,,Total,Pacific island small states,PSS,2019,
,,,,Total,Post-demographic dividend,PST,2019,
,,,,Total,French Polynesia,PYF,2019,
,,,,Total,Qatar,QAT,2019,
,,,,Total,Romania,ROU,2019,
,,,,Total,Russian Federation,RUS,2019,
,,,,Total,Rwanda,RWA,2019,
,,,,Total,South Asia,SAS,2019,71.9660263061523
,,,,Total,Saudi Arabia,SAU,2019,
,,,,Total,Sudan,SDN,2019,
,,,,Total,Senegal,SEN,2019,46.8336715698242
,,,,Total,Singapore,SGP,2019,97.0
,,,,Total,Solomon Islands,SLB,2019,
,,,,Total,Sierra Leone,SLE,2019,43.5777816772461
,,,,Total,El Salvador,SLV,2019,89.0
,,,,Total,San Marino,SMR,2019,
,,,,Total,Somalia,SOM,2019,
,,,,Total,Serbia,SRB,2019,99.0
,,,,Total,Sub-Saharan Africa (excluding high income),SSA,2019,67.4380416870117
,,,,Total,South Sudan,SSD,2019,
,,,,Total,Sub-Saharan Africa,SSF,2019,67.441650390625
,,,,Total,Small states,SST,2019,86.7402877807617
,,,,Total,Sao Tome and Principe,STP,2019,87.4384613037109
,,,,Total,Suriname,SUR,2019,
,,,,Total,Slovak Republic,SVK,2019,
,,,,Total,Slovenia,SVN,2019,
,,,,Total,Sweden,SWE,2019,
,,,,Total,Eswatini,SWZ,2019,
,,,,Total,Sint Maarten (Dutch part),SXM,2019,
,,,,Total,Seychelles,SYC,2019,
,,,,Total,Syrian Arab Republic,SYR,2019,
,,,,Total,Turks and Caicos Islands,TCA,2019,
,,,,Total,Chad,TCD,2019,30.6279201507568
,,,,Total,East Asia & Pacific (IDA & IBRD countries),TEA,2019,95.9971618652344
,,,,Total,Europe & Central Asia (IDA & IBRD countries),TEC,2019,99.2800216674805
,,,,Total,Togo,TGO,2019,67.0
,,,,Total,Thailand,THA,2019,91.2691497802734
,,,,Total,Tajikistan,TJK,2019,
,,,,Total,Turkmenistan,TKM,2019,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,94.1554336547852
,,,,Total,Timor-Leste,TLS,2019,
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,2019,76.4992218017578
,,,,Total,Tonga,TON,2019,91.0516204833984
,,,,Total,South Asia (IDA & IBRD),TSA,2019,71.9660263061523
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,67.441650390625
,,,,Total,Trinidad and Tobago,TTO,2019,
,,,,Total,Tunisia,TUN,2019,81.0
,,,,Total,Turkiye,TUR,2019,97.0
,,,,Total,Tuvalu,TUV,2019,
,,,,Total,Tanzania,TZA,2019,
,,,,Total,Uganda,UGA,2019,
,,,,Total,Ukraine,UKR,2019,
,,,,Total,Upper middle income,UMC,2019,95.2139129638672
,,,,Total,Uruguay,URY,2019,99.0
,,,,Total,United States,USA,2019,
,,,,Total,Uzbekistan,UZB,2019,100.0
,,,,Total,St. Vincent and the Grenadines,VCT,2019,
,,,,Total,"Venezuela, RB",VEN,2019,
,,,,Total,British Virgin Islands,VGB,2019,
,,,,Total,Virgin Islands (U.S.),VIR,2019,
,,,,Total,Viet Nam,VNM,2019,96.0
,,,,Total,Vanuatu,VUT,2019,
,,,,Total,World,WLD,2019,86.5479125976562
,,,,Total,Samoa,WSM,2019,97.9902572631836
,,,,Total,Kosovo,XKX,2019,
,,,,Total,"Yemen, Rep.",YEM,2019,
,,,,Total,South Africa,ZAF,2019,95.0
,,,,Total,Zambia,ZMB,2019,
,,,,Total,Zimbabwe,ZWE,2019,93.2275466918945
,,,,Total,Aruba,ABW,2020,97.9899978637695
,,,,Total,Africa Eastern and Southern,AFE,2020,72.8557586669922
,,,,Total,Afghanistan,AFG,2020,
,,,,Total,Africa Western and Central,AFW,2020,59.703239440918
,,,,Total,Angola,AGO,2020,
,,,,Total,Albania,ALB,2020,
,,,,Total,Andorra,AND,2020,
,,,,Total,Arab World,ARB,2020,75.1214599609375
,,,,Total,United Arab Emirates,ARE,2020,
,,,,Total,Argentina,ARG,2020,
,,,,Total,Armenia,ARM,2020,100.0
,,,,Total,American Samoa,ASM,2020,
,,,,Total,Antigua and Barbuda,ATG,2020,
,,,,Total,Australia,AUS,2020,
,,,,Total,Austria,AUT,2020,
,,,,Total,Azerbaijan,AZE,2020,
,,,,Total,Burundi,BDI,2020,
,,,,Total,Belgium,BEL,2020,
,,,,Total,Benin,BEN,2020,
,,,,Total,Burkina Faso,BFA,2020,
,,,,Total,Bangladesh,BGD,2020,75.0
,,,,Total,Bulgaria,BGR,2020,
,,,,Total,Bahrain,BHR,2020,
,,,,Total,"Bahamas, The",BHS,2020,
,,,,Total,Bosnia and Herzegovina,BIH,2020,
,,,,Total,Belarus,BLR,2020,
,,,,Total,Belize,BLZ,2020,
,,,,Total,Bermuda,BMU,2020,
,,,,Total,Bolivia,BOL,2020,94.0
,,,,Total,Brazil,BRA,2020,
,,,,Total,Barbados,BRB,2020,
,,,,Total,Brunei Darussalam,BRN,2020,
,,,,Total,Bhutan,BTN,2020,
,,,,Total,Botswana,BWA,2020,
,,,,Total,Central African Republic,CAF,2020,37.4900016784668
,,,,Total,Canada,CAN,2020,
,,,,Total,Central Europe and the Baltics,CEB,2020,99.4565963745117
,,,,Total,Switzerland,CHE,2020,
,,,,Total,Channel Islands,CHI,2020,
,,,,Total,Chile,CHL,2020,
,,,,Total,China,CHN,2020,97.0
,,,,Total,Cote d'Ivoire,CIV,2020,
,,,,Total,Cameroon,CMR,2020,78.2300033569336
,,,,Total,"Congo, Dem. Rep.",COD,2020,
,,,,Total,"Congo, Rep.",COG,2020,
,,,,Total,Colombia,COL,2020,96.0
,,,,Total,Comoros,COM,2020,
,,,,Total,Cabo Verde,CPV,2020,
,,,,Total,Costa Rica,CRI,2020,
,,,,Total,Caribbean small states,CSS,2020,
,,,,Total,Cuba,CUB,2020,
,,,,Total,Curacao,CUW,2020,
,,,,Total,Cayman Islands,CYM,2020,
,,,,Total,Cyprus,CYP,2020,
,,,,Total,Czechia,CZE,2020,
,,,,Total,Germany,DEU,2020,
,,,,Total,Djibouti,DJI,2020,
,,,,Total,Dominica,DMA,2020,
,,,,Total,Denmark,DNK,2020,
,,,,Total,Dominican Republic,DOM,2020,
,,,,Total,Algeria,DZA,2020,
,,,,Total,East Asia & Pacific (excluding high income),EAP,2020,96.2685317993164
,,,,Total,Early-demographic dividend,EAR,2020,80.073860168457
,,,,Total,East Asia & Pacific,EAS,2020,96.0287017822266
,,,,Total,Europe & Central Asia (excluding high income),ECA,2020,98.8650970458984
,,,,Total,Europe & Central Asia,ECS,2020,98.6038284301758
,,,,Total,Ecuador,ECU,2020,94.0
,,,,Total,"Egypt, Arab Rep.",EGY,2020,
,,,,Total,Euro area,EMU,2020,
,,,,Total,Eritrea,ERI,2020,
,,,,Total,Spain,ESP,2020,99.0
,,,,Total,Estonia,EST,2020,
,,,,Total,Ethiopia,ETH,2020,
,,,,Total,European Union,EUU,2020,
,,,,Total,Fragile and conflict affected situations,FCS,2020,65.6681976318359
,,,,Total,Finland,FIN,2020,
,,,,Total,Fiji,FJI,2020,
,,,,Total,France,FRA,2020,
,,,,Total,Faroe Islands,FRO,2020,
,,,,Total,"Micronesia, Fed. Sts.",FSM,2020,
,,,,Total,Gabon,GAB,2020,
,,,,Total,United Kingdom,GBR,2020,
,,,,Total,Georgia,GEO,2020,
,,,,Total,Ghana,GHA,2020,80.379997253418
,,,,Total,Gibraltar,GIB,2020,
,,,,Total,Guinea,GIN,2020,
,,,,Total,"Gambia, The",GMB,2020,
,,,,Total,Guinea-Bissau,GNB,2020,
,,,,Total,Equatorial Guinea,GNQ,2020,
,,,,Total,Greece,GRC,2020,
,,,,Total,Grenada,GRD,2020,
,,,,Total,Greenland,GRL,2020,
,,,,Total,Guatemala,GTM,2020,
,,,,Total,Guam,GUM,2020,
,,,,Total,Guyana,GUY,2020,85.6383514404297
,,,,Total,High income,HIC,2020,
,,,,Total,"Hong Kong SAR, China",HKG,2020,
,,,,Total,Honduras,HND,2020,
,,,,Total,Heavily indebted poor countries (HIPC),HPC,2020,64.6118316650391
,,,,Total,Croatia,HRV,2020,
,,,,Total,Haiti,HTI,2020,
,,,,Total,Hungary,HUN,2020,
,,,,Total,IBRD only,IBD,2020,89.2458877563477
,,,,Total,IDA & IBRD total,IBT,2020,84.5998992919922
,,,,Total,IDA total,IDA,2020,68.2826690673828
,,,,Total,IDA blend,IDB,2020,66.7794418334961
,,,,Total,Indonesia,IDN,2020,96.0
,,,,Total,IDA only,IDX,2020,69.0157623291016
,,,,Total,Isle of Man,IMN,2020,
,,,,Total,India,IND,2020,
,,,,Total,Not classified,INX,2020,
,,,,Total,Ireland,IRL,2020,
,,,,Total,"Iran, Islamic Rep.",IRN,2020,
,,,,Total,Iraq,IRQ,2020,
,,,,Total,Iceland,ISL,2020,
,,,,Total,Israel,ISR,2020,
,,,,Total,Italy,ITA,2020,
,,,,Total,Jamaica,JAM,2020,
,,,,Total,Jordan,JOR,2020,
,,,,Total,Japan,JPN,2020,
,,,,Total,Kazakhstan,KAZ,2020,99.8000030517578
,,,,Total,Kenya,KEN,2020,
,,,,Total,Kyrgyz Republic,KGZ,2020,
,,,,Total,Cambodia,KHM,2020,
,,,,Total,Kiribati,KIR,2020,
,,,,Total,St. Kitts and Nevis,KNA,2020,
,,,,Total,"Korea, Rep.",KOR,2020,
,,,,Total,Kuwait,KWT,2020,96.0
,,,,Total,Latin America & Caribbean (excluding high income),LAC,2020,94.0372924804688
,,,,Total,Lao PDR,LAO,2020,
,,,,Total,Lebanon,LBN,2020,
,,,,Total,Liberia,LBR,2020,
,,,,Total,Libya,LBY,2020,
,,,,Total,St. Lucia,LCA,2020,
,,,,Total,Latin America & Caribbean,LCN,2020,94.3133087158203
,,,,Total,Least developed countries: UN classification,LDC,2020,66.2228164672852
,,,,Total,Low income,LIC,2020,61.6900405883789
,,,,Total,Liechtenstein,LIE,2020,
,,,,Total,Sri Lanka,LKA,2020,92.0
,,,,Total,Lower middle income,LMC,2020,75.8803024291992
,,,,Total,Low & middle income,LMY,2020,84.4247436523438
,,,,Total,Lesotho,LSO,2020,
,,,,Total,Late-demographic dividend,LTE,2020,96.4379501342773
,,,,Total,Lithuania,LTU,2020,
,,,,Total,Luxembourg,LUX,2020,
,,,,Total,Latvia,LVA,2020,
,,,,Total,"Macao SAR, China",MAC,2020,
,,,,Total,St. Martin (French part),MAF,2020,
,,,,Total,Morocco,MAR,2020,
,,,,Total,Monaco,MCO,2020,
,,,,Total,Moldova,MDA,2020,
,,,,Total,Madagascar,MDG,2020,
,,,,Total,Maldives,MDV,2020,
,,,,Total,Middle East & North Africa,MEA,2020,79.8957672119141
,,,,Total,Mexico,MEX,2020,95.0
,,,,Total,Marshall Islands,MHL,2020,
,,,,Total,Middle income,MIC,2020,86.4070510864258
,,,,Total,North Macedonia,MKD,2020,
,,,,Total,Mali,MLI,2020,31.0
,,,,Total,Malta,MLT,2020,
,,,,Total,Myanmar,MMR,2020,
,,,,Total,Middle East & North Africa (excluding high income),MNA,2020,77.0609664916992
,,,,Total,Montenegro,MNE,2020,
,,,,Total,Mongolia,MNG,2020,99.0
,,,,Total,Northern Mariana Islands,MNP,2020,
,,,,Total,Mozambique,MOZ,2020,60.0
,,,,Total,Mauritania,MRT,2020,59.5296592712402
,,,,Total,Mauritius,MUS,2020,
,,,,Total,Malawi,MWI,2020,70.1522674560547
,,,,Total,Malaysia,MYS,2020,
,,,,Total,North America,NAC,2020,98.7702865600586
,,,,Total,Namibia,NAM,2020,
,,,,Total,New Caledonia,NCL,2020,
,,,,Total,Niger,NER,2020,
,,,,Total,Nigeria,NGA,2020,
,,,,Total,Nicaragua,NIC,2020,
,,,,Total,Netherlands,NLD,2020,
,,,,Total,Norway,NOR,2020,
,,,,Total,Nepal,NPL,2020,
,,,,Total,Nauru,NRU,2020,
,,,,Total,New Zealand,NZL,2020,
,,,,Total,OECD members,OED,2020,97.1789093017578
,,,,Total,Oman,OMN,2020,
,,,,Total,Other small states,OSS,2020,85.7715911865234
,,,,Total,Pakistan,PAK,2020,
,,,,Total,Panama,PAN,2020,
,,,,Total,Peru,PER,2020,94.0
,,,,Total,Philippines,PHL,2020,98.0
,,,,Total,Palau,PLW,2020,
,,,,Total,Papua New Guinea,PNG,2020,
,,,,Total,Poland,POL,2020,
,,,,Total,Pre-demographic dividend,PRE,2020,64.2668380737305
,,,,Total,Puerto Rico,PRI,2020,
,,,,Total,"Korea, Dem. People's Rep.",PRK,2020,
,,,,Total,Portugal,PRT,2020,
,,,,Total,Paraguay,PRY,2020,95.0
,,,,Total,West Bank and Gaza,PSE,2020,98.0
,,,,Total,Pacific island small states,PSS,2020,
,,,,Total,Post-demographic dividend,PST,2020,
,,,,Total,French Polynesia,PYF,2020,
,,,,Total,Qatar,QAT,2020,
,,,,Total,Romania,ROU,2020,
,,,,Total,Russian Federation,RUS,2020,
,,,,Total,Rwanda,RWA,2020,80.0508575439453
,,,,Total,South Asia,SAS,2020,72.6831893920898
,,,,Total,Saudi Arabia,SAU,2020,98.0
,,,,Total,Sudan,SDN,2020,
,,,,Total,Senegal,SEN,2020,
,,,,Total,Singapore,SGP,2020,97.0
,,,,Total,Solomon Islands,SLB,2020,
,,,,Total,Sierra Leone,SLE,2020,
,,,,Total,El Salvador,SLV,2020,90.0
,,,,Total,San Marino,SMR,2020,
,,,,Total,Somalia,SOM,2020,
,,,,Total,Serbia,SRB,2020,
,,,,Total,Sub-Saharan Africa (excluding high income),SSA,2020,67.620246887207
,,,,Total,South Sudan,SSD,2020,
,,,,Total,Sub-Saharan Africa,SSF,2020,67.6237869262695
,,,,Total,Small states,SST,2020,86.9069976806641
,,,,Total,Sao Tome and Principe,STP,2020,
,,,,Total,Suriname,SUR,2020,
,,,,Total,Slovak Republic,SVK,2020,
,,,,Total,Slovenia,SVN,2020,
,,,,Total,Sweden,SWE,2020,
,,,,Total,Eswatini,SWZ,2020,89.2799987792969
,,,,Total,Sint Maarten (Dutch part),SXM,2020,
,,,,Total,Seychelles,SYC,2020,96.1999969482422
,,,,Total,Syrian Arab Republic,SYR,2020,
,,,,Total,Turks and Caicos Islands,TCA,2020,
,,,,Total,Chad,TCD,2020,
,,,,Total,East Asia & Pacific (IDA & IBRD countries),TEA,2020,96.2216720581055
,,,,Total,Europe & Central Asia (IDA & IBRD countries),TEC,2020,99.3040924072266
,,,,Total,Togo,TGO,2020,
,,,,Total,Thailand,THA,2020,
,,,,Total,Tajikistan,TJK,2020,
,,,,Total,Turkmenistan,TKM,2020,
,,,,Total,Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,94.2155609130859
,,,,Total,Timor-Leste,TLS,2020,69.9000015258789
,,,,Total,Middle East & North Africa (IDA & IBRD countries),TMN,2020,76.8412628173828
,,,,Total,Tonga,TON,2020,
,,,,Total,South Asia (IDA & IBRD),TSA,2020,72.6831893920898
,,,,Total,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,67.6237869262695
,,,,Total,Trinidad and Tobago,TTO,2020,
,,,,Total,Tunisia,TUN,2020,
,,,,Total,Turkiye,TUR,2020,
,,,,Total,Tuvalu,TUV,2020,
,,,,Total,Tanzania,TZA,2020,
,,,,Total,Uganda,UGA,2020,
,,,,Total,Ukraine,UKR,2020,
,,,,Total,Upper middle income,UMC,2020,95.3204803466797
,,,,Total,Uruguay,URY,2020,
,,,,Total,United States,USA,2020,
,,,,Total,Uzbekistan,UZB,2020,
,,,,Total,St. Vincent and the Grenadines,VCT,2020,
,,,,Total,"Venezuela, RB",VEN,2020,
,,,,Total,British Virgin Islands,VGB,2020,
,,,,Total,Virgin Islands (U.S.),VIR,2020,
,,,,Total,Viet Nam,VNM,2020,
,,,,Total,Vanuatu,VUT,2020,
,,,,Total,World,WLD,2020,86.7474517822266
,,,,Total,Samoa,WSM,2020,
,,,,Total,Kosovo,XKX,2020,
,,,,Total,"Yemen, Rep.",YEM,2020,
,,,,Total,South Africa,ZAF,2020,
,,,,Total,Zambia,ZMB,2020,87.5
,,,,Total,Zimbabwe,ZWE,2020,
,,,,Total,Aruba,ABW,2021,
,,,,Total,Africa Eastern and Southern,AFE,2021,72.6389083862305
,,,,Total,Afghanistan,AFG,2021,37.0
,,,,Total,Africa Western and Central,AFW,2021,60.0073204040527
,,,,Total,Angola,AGO,2021,
,,,,Total,Albania,ALB,2021,
,,,,Total,Andorra,AND,2021,
,,,,Total,Arab World,ARB,2021,75.5395736694336
,,,,Total,United Arab Emirates,ARE,2021,98.0
,,,,Total,Argentina,ARG,2021,
,,,,Total,Armenia,ARM,2021,
,,,,Total,American Samoa,ASM,2021,
,,,,Total,Antigua and Barbuda,ATG,2021,
,,,,Total,Australia,AUS,2021,
,,,,Total,Austria,AUT,2021,
,,,,Total,Azerbaijan,AZE,2021,
,,,,Total,Burundi,BDI,2021,
,,,,Total,Belgium,BEL,2021,
,,,,Total,Benin,BEN,2021,43.834171295166
,,,,Total,Burkina Faso,BFA,2021,36.9673805236816
