country,code,dates,rate
South Asia (IDA & IBRD),TSA,2010,55.7607383728027
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,51.0595893859863
Tunisia,TUN,2010,71.0
Turkiye,TUR,2010,88.0
Tanzania,TZA,2010,60.7526206970215
Uganda,UGA,2010,65.0
Upper middle income,UMC,2010,91.3875274658203
Uruguay,URY,2010,98.0
World,WLD,2010,80.0025482177734
South Africa,ZAF,2010,92.0
Zambia,ZMB,2010,78.0
Africa Eastern and Southern,AFE,2011,59.7894287109375
Afghanistan,AFG,2011,17.0
Africa Western and Central,AFW,2011,42.3209495544434
Albania,ALB,2011,96.0
Arab World,ARB,2011,63.0181007385254
Armenia,ARM,2011,100.0
Azerbaijan,AZE,2011,100.0
Bangladesh,BGD,2011,55.0
Bulgaria,BGR,2011,98.0
Bahrain,BHR,2011,90.6999969482422
Bosnia and Herzegovina,BIH,2011,96.8037109375
Bolivia,BOL,2011,88.0
Brazil,BRA,2011,92.0
Brunei Darussalam,BRN,2011,95.0
Chile,CHL,2011,97.0
"Congo, Rep.",COG,2011,72.8770599365234
Colombia,COL,2011,94.0
Costa Rica,CRI,2011,98.0
Cyprus,CYP,2011,98.0
Dominican Republic,DOM,2011,90.0
East Asia & Pacific (excluding high income),EAP,2011,91.8830718994141
Early-demographic dividend,EAR,2011,68.3873062133789
East Asia & Pacific,EAS,2011,91.5229568481445
Europe & Central Asia (excluding high income),ECA,2011,96.7943572998047
Europe & Central Asia,ECS,2011,97.4497528076172
Ecuador,ECU,2011,90.0
Spain,ESP,2011,97.0
Estonia,EST,2011,100.0
Fragile and conflict affected situations,FCS,2011,54.5414695739746
Honduras,HND,2011,85.0
Heavily indebted poor countries (HIPC),HPC,2011,48.4520301818848
IBRD only,IBD,2011,83.0376815795898
IDA & IBRD total,IBT,2011,76.9010162353516
IDA total,IDA,2011,52.8460884094238
IDA blend,IDB,2011,52.7205085754395
Indonesia,IDN,2011,90.0
IDA only,IDX,2011,52.9079208374023
India,IND,2011,59.0
Italy,ITA,2011,99.0
Jordan,JOR,2011,94.0
Latin America & Caribbean (excluding high income),LAC,2011,91.5349884033203
Lao PDR,LAO,2011,49.7230796813965
Latin America & Caribbean,LCN,2011,91.9491271972656
Least developed countries: UN classification,LDC,2011,49.4341316223145
Low income,LIC,2011,48.0861015319824
Lower middle income,LMC,2011,61.4856491088867
Low & middle income,LMY,2011,76.5884017944336
Late-demographic dividend,LTE,2011,93.3227691650391
Lithuania,LTU,2011,100.0
Latvia,LVA,2011,100.0
"Macao SAR, China",MAC,2011,94.0
Morocco,MAR,2011,58.0
Middle East & North Africa,MEA,2011,69.232551574707
Mexico,MEX,2011,92.0
Marshall Islands,MHL,2011,98.0
Middle income,MIC,2011,78.7750473022461
Mali,MLI,2011,19.0
Malta,MLT,2011,95.0
Middle East & North Africa (excluding high income),MNA,2011,66.4258422851562
Montenegro,MNE,2011,98.0
Mauritius,MUS,2011,87.0
Namibia,NAM,2011,88.0
Nepal,NPL,2011,49.0
Other small states,OSS,2011,78.8643264770508
Pakistan,PAK,2011,42.0
Pre-demographic dividend,PRE,2011,47.6782417297363
Portugal,PRT,2011,93.0
West Bank and Gaza,PSE,2011,92.0
Qatar,QAT,2011,96.0
Romania,ROU,2011,98.0
South Asia,SAS,2011,56.7229690551758
Senegal,SEN,2011,40.0
Singapore,SGP,2011,94.0
El Salvador,SLV,2011,83.0
Serbia,SRB,2011,97.0
Sub-Saharan Africa (excluding high income),SSA,2011,52.8676910400391
Sub-Saharan Africa,SSF,2011,52.8732986450195
Small states,SST,2011,82.3114166259766
East Asia & Pacific (IDA & IBRD countries),TEA,2011,91.7765808105469
Europe & Central Asia (IDA & IBRD countries),TEC,2011,98.1526184082031
Togo,TGO,2011,48.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,91.7666702270508
Middle East & North Africa (IDA & IBRD countries),TMN,2011,66.1594161987305
Tonga,TON,2011,99.0
South Asia (IDA & IBRD),TSA,2011,56.7229690551758
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,52.8732986450195
Tunisia,TUN,2011,72.0
Turkiye,TUR,2011,90.0
Upper middle income,UMC,2011,91.5793380737305
Uruguay,URY,2011,99.0
"Venezuela, RB",VEN,2011,95.0
World,WLD,2011,80.2862014770508
Samoa,WSM,2011,99.0
South Africa,ZAF,2011,92.0
Zimbabwe,ZWE,2011,80.0656585693359
Africa Eastern and Southern,AFE,2012,61.6372184753418
Africa Western and Central,AFW,2012,42.8530807495117
Albania,ALB,2012,96.0
Arab World,ARB,2012,63.9691200256348
Azerbaijan,AZE,2012,100.0
Benin,BEN,2012,22.093879699707
Bangladesh,BGD,2012,54.0
Bolivia,BOL,2012,92.0
Brazil,BRA,2012,92.0
Bhutan,BTN,2012,45.0
Cote d'Ivoire,CIV,2012,30.4617195129395
"Congo, Dem. Rep.",COD,2012,63.0
Comoros,COM,2012,42.6372909545898
Cabo Verde,CPV,2012,80.0
Cuba,CUB,2012,100.0
Dominican Republic,DOM,2012,90.0
East Asia & Pacific (excluding high income),EAP,2012,92.1989669799805
Early-demographic dividend,EAR,2012,68.7323226928711
East Asia & Pacific,EAS,2012,91.8424224853516
Europe & Central Asia (excluding high income),ECA,2012,97.1769866943359
Europe & Central Asia,ECS,2012,97.5913162231445
Ecuador,ECU,2012,91.0
"Egypt, Arab Rep.",EGY,2012,66.0
Spain,ESP,2012,97.0
Fragile and conflict affected situations,FCS,2012,54.8405990600586
Gabon,GAB,2012,79.8789672851562
Guatemala,GTM,2012,72.0
Honduras,HND,2012,85.0
Heavily indebted poor countries (HIPC),HPC,2012,50.0422782897949
IBRD only,IBD,2012,83.5049362182617
IDA & IBRD total,IBT,2012,77.2070388793945
IDA total,IDA,2012,52.8432388305664
IDA blend,IDB,2012,53.5262985229492
IDA only,IDX,2012,52.507511138916
"Iran, Islamic Rep.",IRN,2012,78.0
Iraq,IRQ,2012,69.0
Jordan,JOR,2012,97.0
Kuwait,KWT,2012,95.0
Latin America & Caribbean (excluding high income),LAC,2012,91.9759674072266
Latin America & Caribbean,LCN,2012,92.3573379516602
Least developed countries: UN classification,LDC,2012,48.984001159668
Low income,LIC,2012,48.5568885803223
Lower middle income,LMC,2012,62.033260345459
Low & middle income,LMY,2012,76.9013824462891
Late-demographic dividend,LTE,2012,93.5727996826172
Morocco,MAR,2012,59.0
Madagascar,MDG,2012,68.0
Middle East & North Africa,MEA,2012,69.9536895751953
Mexico,MEX,2012,93.0
Middle income,MIC,2012,79.1110916137695
North Macedonia,MKD,2012,96.4000015258789
Middle East & North Africa (excluding high income),MNA,2012,67.2870864868164
Mauritius,MUS,2012,89.0
Niger,NER,2012,23.0
Other small states,OSS,2012,79.3610229492188
Pakistan,PAK,2012,43.0
Peru,PER,2012,91.0
Pre-demographic dividend,PRE,2012,49.1119117736816
Paraguay,PRY,2012,94.0
West Bank and Gaza,PSE,2012,93.0
Qatar,QAT,2012,96.0
Rwanda,RWA,2012,65.0
South Asia,SAS,2012,56.8456916809082
Singapore,SGP,2012,94.0
Sub-Saharan Africa (excluding high income),SSA,2012,54.2010116577148
Sub-Saharan Africa,SSF,2012,54.2064094543457
Small states,SST,2012,82.6052398681641
Sao Tome and Principe,STP,2012,85.0
Suriname,SUR,2012,91.0
East Asia & Pacific (IDA & IBRD countries),TEA,2012,92.0967636108398
Europe & Central Asia (IDA & IBRD countries),TEC,2012,98.3438262939453
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,92.1891632080078
Middle East & North Africa (IDA & IBRD countries),TMN,2012,67.0170135498047
South Asia (IDA & IBRD),TSA,2012,56.8456916809082
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,54.2064094543457
Tunisia,TUN,2012,72.0
Turkiye,TUR,2012,92.0
Tanzania,TZA,2012,73.0
Uganda,UGA,2012,62.0
Ukraine,UKR,2012,99.9581985473633
Upper middle income,UMC,2012,91.928581237793
Uruguay,URY,2012,99.0
World,WLD,2012,80.5296936035156
South Africa,ZAF,2012,93.0
Africa Eastern and Southern,AFE,2013,62.6059303283691
Africa Western and Central,AFW,2013,43.7332611083984
Arab World,ARB,2013,64.9342269897461
Azerbaijan,AZE,2013,100.0
Bangladesh,BGD,2013,58.0
Bosnia and Herzegovina,BIH,2013,95.0
Brazil,BRA,2013,92.0
Botswana,BWA,2013,87.4512100219727
Central Europe and the Baltics,CEB,2013,99.1402969360352
Chile,CHL,2013,96.0
Dominican Republic,DOM,2013,91.0
East Asia & Pacific (excluding high income),EAP,2013,92.3468780517578
Early-demographic dividend,EAR,2013,69.5944290161133
East Asia & Pacific,EAS,2013,91.9915618896484
Europe & Central Asia (excluding high income),ECA,2013,97.3069686889648
Europe & Central Asia,ECS,2013,97.6752090454102
Ecuador,ECU,2013,92.0
"Egypt, Arab Rep.",EGY,2013,63.0
Spain,ESP,2013,97.0
Fragile and conflict affected situations,FCS,2013,55.4872894287109
"Gambia, The",GMB,2013,33.5753517150879
Guatemala,GTM,2013,72.0
Honduras,HND,2013,85.0
Heavily indebted poor countries (HIPC),HPC,2013,51.1417083740234
IBRD only,IBD,2013,83.8226623535156
IDA & IBRD total,IBT,2013,77.652458190918
IDA total,IDA,2013,54.0561599731445
IDA blend,IDB,2013,53.5276794433594
IDA only,IDX,2013,54.3152694702148
"Iran, Islamic Rep.",IRN,2013,80.0
Kuwait,KWT,2013,94.0
Latin America & Caribbean (excluding high income),LAC,2013,91.9687118530273
Latin America & Caribbean,LCN,2013,92.3406372070312
Least developed countries: UN classification,LDC,2013,51.0599517822266
Low income,LIC,2013,49.5067481994629
Lower middle income,LMC,2013,63.1235198974609
Low & middle income,LMY,2013,77.3580627441406
Late-demographic dividend,LTE,2013,93.6652297973633
Middle East & North Africa,MEA,2013,70.7403717041016
Mexico,MEX,2013,93.0
Middle income,MIC,2013,79.5577621459961
Middle East & North Africa (excluding high income),MNA,2013,68.2288970947266
Mauritania,MRT,2013,57.0
Mauritius,MUS,2013,89.0
Other small states,OSS,2013,79.7500915527344
Pakistan,PAK,2013,42.0
Philippines,PHL,2013,97.0
Palau,PLW,2013,100.0
Pre-demographic dividend,PRE,2013,50.1249694824219
Paraguay,PRY,2013,94.0
West Bank and Gaza,PSE,2013,94.0
Qatar,QAT,2013,97.0
South Asia,SAS,2013,58.0865287780762
Saudi Arabia,SAU,2013,91.0
Senegal,SEN,2013,34.0
Singapore,SGP,2013,95.0
Sierra Leone,SLE,2013,24.8566799163818
El Salvador,SLV,2013,85.0
Sub-Saharan Africa (excluding high income),SSA,2013,55.1475982666016
Sub-Saharan Africa,SSF,2013,55.1528205871582
Small states,SST,2013,82.8021697998047
East Asia & Pacific (IDA & IBRD countries),TEA,2013,92.2467575073242
Europe & Central Asia (IDA & IBRD countries),TEC,2013,98.4123306274414
Thailand,THA,2013,92.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,92.1730804443359
Middle East & North Africa (IDA & IBRD countries),TMN,2013,67.9606781005859
South Asia (IDA & IBRD),TSA,2013,58.0865287780762
Sub-Saharan Africa (IDA & IBRD countries),TSS,2013,55.1528205871582
Turkiye,TUR,2013,92.0
Upper middle income,UMC,2013,92.0233917236328
Uruguay,URY,2013,99.0
Uzbekistan,UZB,2013,100.0
World,WLD,2013,80.8821792602539
Africa Eastern and Southern,AFE,2014,63.5007400512695
Africa Western and Central,AFW,2014,44.6747398376465
Angola,AGO,2014,53.0
Arab World,ARB,2014,65.558349609375
Azerbaijan,AZE,2014,100.0
Burundi,BDI,2014,55.0
Burkina Faso,BFA,2014,26.0
Bangladesh,BGD,2014,58.0
Brazil,BRA,2014,92.0
Central Europe and the Baltics,CEB,2014,99.169563293457
Cote d'Ivoire,CIV,2014,37.0
Colombia,COL,2014,94.0
Dominican Republic,DOM,2014,92.0
East Asia & Pacific (excluding high income),EAP,2014,92.9701919555664
Early-demographic dividend,EAR,2014,70.6785888671875
East Asia & Pacific,EAS,2014,92.7011489868164
Europe & Central Asia (excluding high income),ECA,2014,97.4052886962891
Europe & Central Asia,ECS,2014,97.7356185913086
Ecuador,ECU,2014,93.0
Spain,ESP,2014,97.0
Fragile and conflict affected situations,FCS,2014,56.00830078125
Georgia,GEO,2014,100.0
Guinea,GIN,2014,22.0
Guinea-Bissau,GNB,2014,30.7685108184814
Guatemala,GTM,2014,76.0
Guyana,GUY,2014,85.0346069335938
Honduras,HND,2014,87.0
Heavily indebted poor countries (HIPC),HPC,2014,52.1377410888672
IBRD only,IBD,2014,84.3642196655273
IDA & IBRD total,IBT,2014,78.2534027099609
IDA total,IDA,2014,55.1335296630859
IDA blend,IDB,2014,54.8578681945801
Indonesia,IDN,2014,93.0
IDA only,IDX,2014,55.2683906555176
"Iran, Islamic Rep.",IRN,2014,80.0
Iraq,IRQ,2014,75.0
Kenya,KEN,2014,74.0063171386719
Cambodia,KHM,2014,72.0
Latin America & Caribbean (excluding high income),LAC,2014,92.5126419067383
Latin America & Caribbean,LCN,2014,92.8852615356445
Least developed countries: UN classification,LDC,2014,52.1030082702637
Low income,LIC,2014,49.9809112548828
Lower middle income,LMC,2014,64.1640090942383
Low & middle income,LMY,2014,77.9653472900391
Lesotho,LSO,2014,84.9348907470703
Late-demographic dividend,LTE,2014,93.9091033935547
Morocco,MAR,2014,53.0
Moldova,MDA,2014,99.0
Maldives,MDV,2014,99.0
Middle East & North Africa,MEA,2014,71.226432800293
Mexico,MEX,2014,94.0
Middle income,MIC,2014,80.1996002197266
Middle East & North Africa (excluding high income),MNA,2014,68.696418762207
Mauritius,MUS,2014,90.0
Malawi,MWI,2014,55.130989074707
Other small states,OSS,2014,80.1802978515625
Pakistan,PAK,2014,44.0
Peru,PER,2014,90.0
Pre-demographic dividend,PRE,2014,51.0248184204102
Paraguay,PRY,2014,94.0
West Bank and Gaza,PSE,2014,94.0
Qatar,QAT,2014,98.0
Rwanda,RWA,2014,66.0
South Asia,SAS,2014,59.1513786315918
Singapore,SGP,2014,95.0
Sub-Saharan Africa (excluding high income),SSA,2014,56.0730285644531
Sub-Saharan Africa,SSF,2014,56.0780601501465
Small states,SST,2014,83.1012496948242
Syrian Arab Republic,SYR,2014,80.9000015258789
East Asia & Pacific (IDA & IBRD countries),TEA,2014,92.8783493041992
Europe & Central Asia (IDA & IBRD countries),TEC,2014,98.4671096801758
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,92.7347030639648
Middle East & North Africa (IDA & IBRD countries),TMN,2014,68.4273529052734
South Asia (IDA & IBRD),TSA,2014,59.1513786315918
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,56.0780601501465
Tunisia,TUN,2014,72.0
Turkiye,TUR,2014,92.0
Upper middle income,UMC,2014,92.5363006591797
Uruguay,URY,2014,99.0
Uzbekistan,UZB,2014,100.0
Vanuatu,VUT,2014,83.1999969482422
World,WLD,2014,81.4116516113281
South Africa,ZAF,2014,93.0
Zimbabwe,ZWE,2014,88.2838287353516
Africa Eastern and Southern,AFE,2015,64.1244277954102
Afghanistan,AFG,2015,17.0862407684326
Africa Western and Central,AFW,2015,45.6816596984863
Angola,AGO,2015,51.9259796142578
Arab World,ARB,2015,66.3804931640625
Azerbaijan,AZE,2015,100.0
Bangladesh,BGD,2015,62.0
Belize,BLZ,2015,91.6316070556641
Bolivia,BOL,2015,89.0
Brazil,BRA,2015,92.0
Central Europe and the Baltics,CEB,2015,99.2072525024414
Chile,CHL,2015,97.0
Colombia,COL,2015,94.0
Cabo Verde,CPV,2015,82.0
Dominican Republic,DOM,2015,92.0
East Asia & Pacific (excluding high income),EAP,2015,93.1938095092773
Early-demographic dividend,EAR,2015,71.7043228149414
East Asia & Pacific,EAS,2015,92.9411468505859
Europe & Central Asia (excluding high income),ECA,2015,97.4875030517578
Europe & Central Asia,ECS,2015,97.7924118041992
Ecuador,ECU,2015,93.0
Spain,ESP,2015,98.0
Fragile and conflict affected situations,FCS,2015,56.4925918579102
"Gambia, The",GMB,2015,42.0
Guatemala,GTM,2015,75.1361923217773
Honduras,HND,2015,88.0
Heavily indebted poor countries (HIPC),HPC,2015,52.9059982299805
IBRD only,IBD,2015,84.6835327148438
IDA & IBRD total,IBT,2015,78.7801284790039
IDA total,IDA,2015,56.7267913818359
IDA blend,IDB,2015,55.8170700073242
Indonesia,IDN,2015,93.0
IDA only,IDX,2015,57.1703910827637
Cambodia,KHM,2015,75.0
Kuwait,KWT,2015,94.0
Latin America & Caribbean (excluding high income),LAC,2015,92.5973892211914
Lao PDR,LAO,2015,79.0
Latin America & Caribbean,LCN,2015,92.9796600341797
Least developed countries: UN classification,LDC,2015,54.1871185302734
Low income,LIC,2015,50.9287185668945
Lower middle income,LMC,2015,65.4094772338867
Low & middle income,LMY,2015,78.5051116943359
Late-demographic dividend,LTE,2015,94.0946426391602
Middle East & North Africa,MEA,2015,71.9916076660156
Mexico,MEX,2015,93.0
Middle income,MIC,2015,80.7364120483398
Mali,MLI,2015,22.0
Middle East & North Africa (excluding high income),MNA,2015,69.5011825561523
Mozambique,MOZ,2015,43.0
Mauritania,MRT,2015,57.4347305297852
Mauritius,MUS,2015,91.0
Malawi,MWI,2015,55.2041091918945
Nicaragua,NIC,2015,82.7793502807617
Oman,OMN,2015,86.0
Other small states,OSS,2015,80.8243026733398
Peru,PER,2015,91.0
Philippines,PHL,2015,98.0
Palau,PLW,2015,96.0
Pre-demographic dividend,PRE,2015,51.8170204162598
Paraguay,PRY,2015,95.0
West Bank and Gaza,PSE,2015,95.0
South Asia,SAS,2015,60.6964912414551
Senegal,SEN,2015,35.1685104370117
Singapore,SGP,2015,95.0
El Salvador,SLV,2015,86.0
Sub-Saharan Africa (excluding high income),SSA,2015,56.8557815551758
Sub-Saharan Africa,SSF,2015,56.8606605529785
Small states,SST,2015,83.5541763305664
Chad,TCD,2015,13.9334096908569
East Asia & Pacific (IDA & IBRD countries),TEA,2015,93.1049728393555
Europe & Central Asia (IDA & IBRD countries),TEC,2015,98.5182266235352
Togo,TGO,2015,51.0
Thailand,THA,2015,91.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,92.8390884399414
Middle East & North Africa (IDA & IBRD countries),TMN,2015,69.2343902587891
South Asia (IDA & IBRD),TSA,2015,60.6964912414551
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,56.8606605529785
Turkiye,TUR,2015,93.0
Tanzania,TZA,2015,73.0
Upper middle income,UMC,2015,92.6736221313477
Uruguay,URY,2015,99.0
Uzbekistan,UZB,2015,100.0
"Venezuela, RB",VEN,2015,97.0
World,WLD,2015,81.8472518920898
South Africa,ZAF,2015,93.0
Africa Eastern and Southern,AFE,2016,65.0112762451172
Africa Western and Central,AFW,2016,46.3605194091797
Arab World,ARB,2016,65.3165512084961
Armenia,ARM,2016,100.0
Azerbaijan,AZE,2016,100.0
Burundi,BDI,2016,59.4406814575195
Bangladesh,BGD,2016,70.0
Brazil,BRA,2016,93.0
Central Europe and the Baltics,CEB,2016,99.2277221679688
Cote d'Ivoire,CIV,2016,40.7476615905762
"Congo, Dem. Rep.",COD,2016,66.0
Colombia,COL,2016,95.0
Dominican Republic,DOM,2016,94.0
East Asia & Pacific (excluding high income),EAP,2016,93.488899230957
Early-demographic dividend,EAR,2016,72.5674667358398
East Asia & Pacific,EAS,2016,93.2339401245117
Europe & Central Asia (excluding high income),ECA,2016,97.6393280029297
Europe & Central Asia,ECS,2016,97.8725891113281
Ecuador,ECU,2016,93.0
Spain,ESP,2016,98.0
Ethiopia,ETH,2016,34.4190406799316
Fragile and conflict affected situations,FCS,2016,57.1802787780762
Guinea,GIN,2016,23.9352493286133
Honduras,HND,2016,89.0
Heavily indebted poor countries (HIPC),HPC,2016,53.8140602111816
Haiti,HTI,2016,58.3005218505859
IBRD only,IBD,2016,84.9838485717773
IDA & IBRD total,IBT,2016,79.3039093017578
IDA total,IDA,2016,58.3417015075684
IDA blend,IDB,2016,56.7651100158691
Indonesia,IDN,2016,94.0
IDA only,IDX,2016,59.1085205078125
"Iran, Islamic Rep.",IRN,2016,81.0
Iraq,IRQ,2016,77.0
Latin America & Caribbean (excluding high income),LAC,2016,93.0779724121094
Latin America & Caribbean,LCN,2016,93.4474868774414
Least developed countries: UN classification,LDC,2016,56.2880210876465
Low income,LIC,2016,51.9512596130371
Sri Lanka,LKA,2016,91.0
Lower middle income,LMC,2016,66.3911514282227
Low & middle income,LMY,2016,79.0310668945312
Late-demographic dividend,LTE,2016,94.3862762451172
"Macao SAR, China",MAC,2016,95.0
Maldives,MDV,2016,98.0
Middle East & North Africa,MEA,2016,71.0434722900391
Mexico,MEX,2016,94.0
Middle income,MIC,2016,81.2518997192383
Myanmar,MMR,2016,71.8469924926758
Middle East & North Africa (excluding high income),MNA,2016,68.4047927856445
Mauritius,MUS,2016,91.0
Malaysia,MYS,2016,93.0
Nigeria,NGA,2016,49.0559501647949
Nepal,NPL,2016,55.7490501403809
Other small states,OSS,2016,81.255256652832
Peru,PER,2016,91.0
Pre-demographic dividend,PRE,2016,52.668098449707
Paraguay,PRY,2016,94.0
West Bank and Gaza,PSE,2016,95.0
South Asia,SAS,2016,62.2699699401855
Senegal,SEN,2016,37.6722793579102
Singapore,SGP,2016,95.0
El Salvador,SLV,2016,86.0
Serbia,SRB,2016,98.0
Sub-Saharan Africa (excluding high income),SSA,2016,57.672679901123
Sub-Saharan Africa,SSF,2016,57.6773910522461
Small states,SST,2016,83.8637313842773
Chad,TCD,2016,14.0
East Asia & Pacific (IDA & IBRD countries),TEA,2016,93.4040908813477
Europe & Central Asia (IDA & IBRD countries),TEC,2016,98.5977783203125
Thailand,THA,2016,92.681022644043
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,93.3219680786133
Timor-Leste,TLS,2016,59.6047592163086
Middle East & North Africa (IDA & IBRD countries),TMN,2016,68.1202697753906
South Asia (IDA & IBRD),TSA,2016,62.2699699401855
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,57.6773910522461
Turkiye,TUR,2016,93.0
Uganda,UGA,2016,60.9974403381348
Upper middle income,UMC,2016,92.9655838012695
Uruguay,URY,2016,99.0
Uzbekistan,UZB,2016,100.0
"Venezuela, RB",VEN,2016,97.0
World,WLD,2016,82.272819519043
South Africa,ZAF,2016,91.9364700317383
Africa Eastern and Southern,AFE,2017,65.2154388427734
Africa Western and Central,AFW,2017,47.3756713867188
Albania,ALB,2017,99.0490417480469
Arab World,ARB,2017,65.9647979736328
Armenia,ARM,2017,100.0
Azerbaijan,AZE,2017,100.0
Burundi,BDI,2017,61.0
Benin,BEN,2017,28.5498504638672
Bangladesh,BGD,2017,70.0
Brazil,BRA,2017,93.0
Bhutan,BTN,2017,57.0
Central Europe and the Baltics,CEB,2017,99.2595596313477
Chile,CHL,2017,96.0
Cayman Islands,CYM,2017,99.0
East Asia & Pacific (excluding high income),EAP,2017,93.791633605957
Early-demographic dividend,EAR,2017,72.9335174560547
East Asia & Pacific,EAS,2017,93.5327224731445
Europe & Central Asia (excluding high income),ECA,2017,97.8082504272461
Europe & Central Asia,ECS,2017,97.9788208007812
Ecuador,ECU,2017,92.0
"Egypt, Arab Rep.",EGY,2017,66.0
Ethiopia,ETH,2017,44.4233818054199
Fragile and conflict affected situations,FCS,2017,57.9722785949707
Georgia,GEO,2017,99.0
Ghana,GHA,2017,56.0202102661133
Heavily indebted poor countries (HIPC),HPC,2017,55.1596908569336
Haiti,HTI,2017,63.8743209838867
IBRD only,IBD,2017,85.2584533691406
IDA & IBRD total,IBT,2017,79.6049118041992
IDA total,IDA,2017,59.0443382263184
IDA blend,IDB,2017,56.7264289855957
IDA only,IDX,2017,60.1667709350586
Iraq,IRQ,2017,80.0
Kuwait,KWT,2017,95.0
Latin America & Caribbean (excluding high income),LAC,2017,93.1452484130859
Liberia,LBR,2017,34.0922584533691
Latin America & Caribbean,LCN,2017,93.4989318847656
Least developed countries: UN classification,LDC,2017,57.4794082641602
Low income,LIC,2017,53.3047485351562
Sri Lanka,LKA,2017,91.0
Lower middle income,LMC,2017,67.0491790771484
Low & middle income,LMY,2017,79.3409805297852
Late-demographic dividend,LTE,2017,94.6338882446289
Maldives,MDV,2017,94.9146194458008
Middle East & North Africa,MEA,2017,71.6356735229492
Mexico,MEX,2017,94.0
Middle income,MIC,2017,81.5136032104492
Middle East & North Africa (excluding high income),MNA,2017,68.9960327148438
Mozambique,MOZ,2017,50.0
Malaysia,MYS,2017,94.0
North America,NAC,2017,98.7181015014648
Oman,OMN,2017,92.0
Other small states,OSS,2017,81.7024688720703
Pakistan,PAK,2017,46.0
Peru,PER,2017,91.0
Papua New Guinea,PNG,2017,61.5507888793945
Pre-demographic dividend,PRE,2017,53.9563407897949
Puerto Rico,PRI,2017,92.0
West Bank and Gaza,PSE,2017,95.0
South Asia,SAS,2017,62.9833908081055
Saudi Arabia,SAU,2017,93.0
Senegal,SEN,2017,40.0
Singapore,SGP,2017,96.0
Sierra Leone,SLE,2017,36.2379913330078
El Salvador,SLV,2017,87.0
Sub-Saharan Africa (excluding high income),SSA,2017,58.1956787109375
Sub-Saharan Africa,SSF,2017,58.2002601623535
Small states,SST,2017,84.1823196411133
East Asia & Pacific (IDA & IBRD countries),TEA,2017,93.7109069824219
Europe & Central Asia (IDA & IBRD countries),TEC,2017,98.6860198974609
Tajikistan,TJK,2017,94.6219482421875
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,93.3761215209961
Middle East & North Africa (IDA & IBRD countries),TMN,2017,68.7119827270508
South Asia (IDA & IBRD),TSA,2017,62.9833908081055
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,58.2002601623535
Turkiye,TUR,2017,93.0
Upper middle income,UMC,2017,93.0594863891602
Uruguay,URY,2017,99.0
World,WLD,2017,82.5223083496094
South Africa,ZAF,2017,86.0
Africa Eastern and Southern,AFE,2018,65.8721923828125
Africa Western and Central,AFW,2018,51.0471000671387
Arab World,ARB,2018,66.4866180419922
Burkina Faso,BFA,2018,31.0
Bangladesh,BGD,2018,71.0
Brazil,BRA,2018,93.0
Central African Republic,CAF,2018,26.0
Central Europe and the Baltics,CEB,2018,99.3820571899414
Cameroon,CMR,2018,66.1617736816406
"Congo, Dem. Rep.",COD,2018,61.600341796875
Colombia,COL,2018,95.0
Costa Rica,CRI,2018,94.118766784668
Algeria,DZA,2018,75.3229675292969
East Asia & Pacific (excluding high income),EAP,2018,93.92529296875
Early-demographic dividend,EAR,2018,73.5070266723633
East Asia & Pacific,EAS,2018,93.6723403930664
Europe & Central Asia (excluding high income),ECA,2018,97.8878936767578
Europe & Central Asia,ECS,2018,98.0906372070312
Eritrea,ERI,2018,68.9461898803711
Spain,ESP,2018,98.0
Fragile and conflict affected situations,FCS,2018,57.9931411743164
Georgia,GEO,2018,99.6481781005859
Guinea,GIN,2018,28.0
"Gambia, The",GMB,2018,43.3483581542969
Guatemala,GTM,2018,77.0
Honduras,HND,2018,87.0
Heavily indebted poor countries (HIPC),HPC,2018,56.9196891784668
IBRD only,IBD,2018,85.5801467895508
IDA & IBRD total,IBT,2018,80.0602722167969
IDA total,IDA,2018,60.2859191894531
IDA blend,IDB,2018,57.6613807678223
Indonesia,IDN,2018,94.0
IDA only,IDX,2018,61.5540504455566
Iraq,IRQ,2018,76.2786636352539
Jordan,JOR,2018,94.1569595336914
Kiribati,KIR,2018,98.6115112304688
"Korea, Rep.",KOR,2018,98.4000015258789
Kuwait,KWT,2018,95.0
Latin America & Caribbean (excluding high income),LAC,2018,93.370002746582
Lebanon,LBN,2018,90.0
Latin America & Caribbean,LCN,2018,93.7052536010742
Least developed countries: UN classification,LDC,2018,57.9440498352051
Low income,LIC,2018,53.3277015686035
Sri Lanka,LKA,2018,91.0
Lower middle income,LMC,2018,68.1514587402344
Low & middle income,LMY,2018,79.8054122924805
