"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Timor-Leste","TLS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","59","","","64","","","","","","72.1798477172852","","","","73.3000030517578","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","53.8489685058594","54.3301887512207","54.8156585693359","55.3418617248535","55.8852310180664","56.4422912597656","57.1058807373047","57.7675514221191","58.513801574707","59.2585182189941","60.0499382019043","60.4260406494141","61.3523788452148","62.2862586975098","63.2149810791016","64.1019515991211","64.9686737060547","65.820686340332","68.1366500854492","69.3263473510742","70.2331085205078","71.4344711303711","72.1816635131836","73.2777709960938","74.1737289428711","74.9998626708984","75.9008026123047","76.7191925048828","77.4800567626953","78.43798828125","79.1535415649414","82.6793365478516","83.2537994384766","83.6085433959961","81.4188003540039","81.9598007202148","83.1871871948242","81.7921600341797","82.1806564331055","82.393180847168","83.1186981201172","83.6092910766602","83.7243118286133","84.1536712646484","82.2869186401367","82.6140594482422","82.9124298095703","83.1993408203125","83.4552307128906","83.7421188354492","84.0457305908203","84.3017578125",
"Tonga","TON","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","99","","","","","99","","","","","","","","83.8166809082031","","99.4000015258789","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","49.7010688781738","49.7077789306641","50.2858085632324","50.8429107666016","51.376708984375","51.8789215087891","52.3510894775391","52.8943786621094","53.4306182861328","53.9565391540527","54.4709587097168","54.9791984558105","55.4794616699219","56.9543190002441","57.5863800048828","58.1884498596191","58.7590713500977","59.8461112976074","60.9239616394043","61.5541687011719","62.1947288513184","62.8417205810547","63.4822196960449","68.5833206176758","69.1447296142578","69.6781463623047","70.1963500976562","70.7588272094727","71.7018966674805","72.2464370727539","72.6316299438477","72.4877777099609","73.0369110107422","73.7498321533203","74.4404602050781","75.8507232666016","76.1140975952148","76.0952835083008","76.9273223876953","77.3790969848633","78.4998397827148","79.5939788818359","80.0191802978516","80.2841110229492","79.9333114624023","80.4720001220703","81.1161270141602","81.7036514282227","82.2588195800781",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.692268371582","60.9531784057617","61.5180702209473","61.9479103088379","62.4040794372559","62.893180847168","63.2131500244141","63.5933799743652","64.0390319824219","64.5055084228516","64.7261581420898","65.1578826904297","65.7564926147461","66.3836364746094","67.1695404052734","66.3684616088867","66.9388198852539","68.1270370483398","68.3988265991211","69.0970001220703","68.7122268676758","67.7428665161133","67.0910034179688","67.3152008056641","67.7229690551758","68.1169967651367","69.2524566650391","70.3668670654297","71.1111679077148","71.5531463623047","71.9567794799805","72.3026885986328","72.4789962768555","73.7935333251953","74.1803970336914","74.2676773071289","74.1679229736328","74.3578109741211","74.5064392089844",
"Trinidad and Tobago","TTO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","97","","","","","","","","","","98","","","","","","","","","","98.75","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","","","","","","","","","","","","","","83","","","86","86","","87","88","88","","86","","","","87.7468414306641","88","","","92.5697631835938","",
"Turkiye","TUR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","78","","","","","81","","","","","88","","","","","90","","","","","","","","","","","","","","95","96","96","96","","96","97","98","98","98","98","99","99","99","","99","","","","",
"Tuvalu","TUV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","","","","","","","","","","","","","","78","","","","","","","","75.4677963256836","","83","","","83","","","","","","","85.5299987792969","",
"Uganda","UGA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","","","","","78","","","","81","","","","83","","79","","","","78.4958419799805","","","","","","84.8499984741211","",
"Ukraine","UKR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","99.9939422607422","","","","","","","","","100","","",
"Upper middle income","UMC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","77.8120498657227","77.9779891967773","78.735221862793","79.5687408447266","80.291862487793","80.9894332885742","81.6370697021484","82.2995986938477","83.0313415527344","83.6508407592773","84.2524871826172","84.9514312744141","87.1857376098633","87.6103286743164","88.116081237793","88.4922180175781","88.8793334960938","89.2486572265625","89.6153411865234","89.9949722290039","90.3204498291016","92.8337478637695","93.0847320556641","93.3106689453125","93.6166381835938","93.825309753418","94.0436782836914","94.3664321899414","94.6043014526367","94.8159790039062","94.9897384643555","95.5375518798828","95.8325500488281","95.7450180053711","95.8398895263672","95.929557800293","96.0777969360352","96.1186294555664","96.3079299926758","96.4150619506836","96.5658798217773","96.493049621582","96.585807800293","96.8019104003906","96.8498229980469","96.8396530151367","96.9265365600586","96.9980926513672",
"Uruguay","URY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","93","","","","","","","","","","95","","","","","","","","","","","96","","","","","","","","","","97","97","98","98","98","98","98","98","98","98","98","98","98","98","","","99","",
"United States","USA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","","","","100","100","100","100","","100","100","","100","100","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","96","","","","","","","","","","96.9000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","86","","","","","","","","","91","","","","","","","","","","","93","","","","","","95","","96","","95","","","","97","97","","","","","","97.4599990844727","",
"British Virgin Islands","VGB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","90","","","","","","","","","","93","","","","","","","","","","94","94","","","","","","","","","96","","","","","","","","","","97","","","97","",
"Vanuatu","VUT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","57","","","","","62.310001373291","","","","","","","","","","71.7699966430664","","","","","","","","","","80.4800033569336","","","","","","","","","","86.1800003051758","","","","","","","89.8000030517578","","",
"World","WLD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","74.5966567993164","74.7062530517578","74.9457626342773","75.4281463623047","75.9336013793945","76.3866806030273","76.8355712890625","77.2774276733398","77.6887893676758","78.164909362793","78.5925827026367","79.0074005126953","79.5682525634766","80.9110412597656","81.2927627563477","81.7026062011719","81.9841918945312","82.3310394287109","82.6973190307617","82.9964294433594","83.2904281616211","83.5611572265625","84.7379913330078","85.9451065063477","86.1890029907227","86.3185501098633","86.5183563232422","86.8257904052734","87.2675018310547","87.5177536010742","87.6321868896484","87.4583892822266","87.7696990966797","88.0410232543945","88.170051574707","88.480339050293","88.5629119873047","88.7017593383789","88.9515380859375","89.1862869262695","89.5327682495117","89.7483901977539","89.8520812988281","90.0036392211914","90.0415573120117","90.1921615600586","90.3175735473633","90.4771194458008","90.6137313842773",
"Samoa","WSM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","","","","","","","","","","","","","","99","","","","","","","","98.3150177001953","","99","","",
"Kosovo","XKX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","","","","","","","","","73.1600036621094","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","","","","","","","84","","","","","","","","","","","91","","94","94","94","95","","95","95","91.5023574829102","88","","96","","91","","",
"Zambia","ZMB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","","","","","","","","","76","","","81","","","","","71.3176193237305","","","89","","","","","","","","81.7223205566406","","91","","","",
"Zimbabwe","ZWE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","","","","89","","","","","","","","","","","","","","","","","","","87.7648086547852","","","89.1853713989258","","","","","93.0746688842773","","","88.2099990844727","",
